gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1702936875	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714624	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714624	Ring number E14127	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.948Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936869	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714612	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714612	Ring number E14115	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.967Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936867	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714610	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714610	Ring number E14113	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.998Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936859	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714613	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714613	Ring number E14116	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.946Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936857	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714622	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714622	Ring number E14125	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.970Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936854	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714640	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714640	Ring number E14143	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.023Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936851	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714627	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714627	Ring number E14130	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.960Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936850	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714632	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714632	Ring number E14135	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.929Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936848	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714599	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714599	Ring number E14102	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.927Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936843	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714626	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714626	Ring number E14129	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.991Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936840	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714638	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714638	Ring number E14141	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.944Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936838	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714636	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714636	Ring number E14139	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.975Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936834	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714616	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714616	Ring number E14119	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.016Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936833	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714618	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714618	Ring number E14121	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.959Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936831	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714634	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714634	Ring number E14137	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.955Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936827	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714619	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714619	Ring number E14122	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.968Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936826	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714603	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714603	Ring number E14106	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.968Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936823	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714604	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714604	Ring number E14107	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.191Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936818	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714605	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714605	Ring number E14108	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.111Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936817	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714630	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714630	Ring number E14133	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.031Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936816	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714617	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714617	Ring number E14120	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.985Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936815	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714629	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714629	Ring number E14132	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.017Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936814	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714607	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714607	Ring number E14110	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.080Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936810	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714600	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714600	Ring number E14103	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.928Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936809	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714635	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714635	Ring number E14138	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.979Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936808	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714615	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714615	Ring number E14118	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.994Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936807	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714641	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714641	Ring number E14144	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.989Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936806	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714628	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714628	Ring number E14131	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.960Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936805	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714633	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714633	Ring number E14136	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.981Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936804	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714623	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714623	Ring number E14126	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.986Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936803	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714614	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714614	Ring number E14117	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.022Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936800	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714625	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714625	Ring number E14128	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.991Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936794	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714609	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714609	Ring number E14112	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.969Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936791	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714631	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714631	Ring number E14134	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.956Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936783	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714601	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714601	Ring number E14104	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.984Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936782	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714606	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714606	Ring number E14109	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.950Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936781	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714608	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714608	Ring number E14111	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.963Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936779	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714621	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714621	Ring number E14124	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.960Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936776	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714602	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714602	Ring number E14105	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.118Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936774	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714620	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714620	Ring number E14123	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.929Z		GEODETIC_DATUM_ASSUMED_WGS84
1702936768	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714611	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714611	Ring number E14114	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.985Z		GEODETIC_DATUM_ASSUMED_WGS84
1702935923	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714595	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714595	Ring number E12550	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.954Z		GEODETIC_DATUM_ASSUMED_WGS84
1702935919	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714593	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714593	Ring number E12548	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.937Z		GEODETIC_DATUM_ASSUMED_WGS84
1702935907	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714598	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714598	Ring number E14101	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.955Z		GEODETIC_DATUM_ASSUMED_WGS84
1702935894	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714592	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714592	Ring number E12547	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:43.999Z		GEODETIC_DATUM_ASSUMED_WGS84
1702935859	52f2051b-c47e-403a-8e32-04b2f2273c20	ESA:AranzadiRings:714594	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES		823818f6-0696-4e29-bc4c-b6f3817535a7	36.27	-5.93							2016-01-01T00:00:00Z			2016	2480770	2480770	HUMAN_OBSERVATION	ESA	AranzadiRings	714594	Ring number E12549	Estacion Biologica de Doñana-S.C. Aranzadi		CC_BY_4_0					2019-01-08T11:50:44.090Z		GEODETIC_DATUM_ASSUMED_WGS84
